PCA_1,PCA_2,Cluster,Persona
-0.0042646935359393805,-2.135769605374582,3,The Loyal Referrals
0.7833604363371649,-0.3652868407806822,3,The Loyal Referrals
0.39765385388816066,1.2763248420379147,2,The Motivated Finishers
0.3939932037630178,0.1674756076622933,0,The Strong Starters
-0.019792051442717385,-0.9811317277558596,3,The Loyal Referrals
0.9447744067960498,0.07716729225710513,0,The Strong Starters
0.790518006638561,-1.040920896645264,3,The Loyal Referrals
1.3710471128097474,-0.3103541648031145,3,The Loyal Referrals
0.6736693861286434,0.6953939608160081,3,The Loyal Referrals
0.5027561685100274,0.6299612381434201,0,The Strong Starters
1.1424520448332782,0.9277548904081618,2,The Motivated Finishers
1.1180412554254648,-0.2543340090094749,2,The Motivated Finishers
0.7165389760207049,-0.026981518761529887,0,The Strong Starters
1.226474160522437,-0.9733214681820843,3,The Loyal Referrals
1.0920358202527085,0.6604127925199628,2,The Motivated Finishers
0.9805628799247859,-0.2967067929126777,3,The Loyal Referrals
0.6751795080859334,-0.46425433154531637,0,The Strong Starters
-2.5197237966108412,-0.7672758312555243,1,The Early Drop-Offs
0.26195935049951674,0.047943646609011806,2,The Motivated Finishers
-3.639930928464261,0.7354271841191914,1,The Early Drop-Offs
0.4763178650270617,1.7970538962583331,2,The Motivated Finishers
0.9766638991993519,0.3489375939135492,2,The Motivated Finishers
0.7652597927159044,0.6199577766211933,2,The Motivated Finishers
0.7785234793177249,0.9573198030952681,2,The Motivated Finishers
1.246676863080642,0.39450321607101346,2,The Motivated Finishers
0.6108022288390841,0.8958955729611185,3,The Loyal Referrals
0.7163187142764113,-1.3864329022101927,0,The Strong Starters
0.4454253686221287,1.0543845450406553,2,The Motivated Finishers
0.26167428432892864,0.8314571956153928,2,The Motivated Finishers
0.8894343478415051,-0.8940188426641843,3,The Loyal Referrals
0.5979283712527296,1.1135960226937736,2,The Motivated Finishers
-4.217909134509391,2.32721653932649,1,The Early Drop-Offs
0.9134244749401187,-0.9634883474125107,0,The Strong Starters
0.9279662190518831,0.11488279082390791,2,The Motivated Finishers
0.30532727515822367,-0.2052465800506058,0,The Strong Starters
0.288498787906138,-1.0428034000563455,3,The Loyal Referrals
-3.3472330460992366,-0.5894258708831823,1,The Early Drop-Offs
1.0650078520096358,-0.38363200797501856,3,The Loyal Referrals
-2.8620864732004714,-0.36769228753974437,1,The Early Drop-Offs
0.10503233179400237,0.2541058382480367,0,The Strong Starters
-2.932823951195754,1.6231120112750086,1,The Early Drop-Offs
0.2380954329959041,-0.6647623103338435,0,The Strong Starters
0.6347917638643765,-0.24451336726794864,0,The Strong Starters
-2.3280925068195506,-0.6679191906276978,1,The Early Drop-Offs
-3.351332396479632,0.38485963869307055,1,The Early Drop-Offs
0.7154692141558303,-0.11443721841415269,3,The Loyal Referrals
0.18146519038381226,0.6131608089863435,2,The Motivated Finishers
0.8600337065427124,1.5510516552582605,2,The Motivated Finishers
0.5433010755750012,-0.5079945605560026,0,The Strong Starters
0.9459984173788668,-1.3910719486639715,3,The Loyal Referrals
0.04492659815410631,0.6638486430092413,3,The Loyal Referrals
-3.0236295015609955,0.7839989596141348,1,The Early Drop-Offs
0.013481652800256823,-0.7790151703584478,2,The Motivated Finishers
0.6058359998440368,0.7217060122867511,2,The Motivated Finishers
0.6991574291835373,0.970180424457796,2,The Motivated Finishers
0.27914928192969374,0.313265475360664,2,The Motivated Finishers
0.7814618420660843,0.19994925373106395,3,The Loyal Referrals
0.7974320171256251,0.031281660255165614,2,The Motivated Finishers
0.9718132959344619,0.735005566524895,2,The Motivated Finishers
-2.6360787212404624,-0.575825313478387,1,The Early Drop-Offs
0.7073353853535079,-0.39598193115182023,3,The Loyal Referrals
0.7329385888959791,-0.09249519465489855,3,The Loyal Referrals
-3.96586063440102,1.2576289613059277,1,The Early Drop-Offs
0.8732761766448135,-0.5036323427254645,0,The Strong Starters
0.6507962496894619,-1.0190167371548386,3,The Loyal Referrals
1.137190156151417,0.5765165944453586,3,The Loyal Referrals
0.7440200322284994,0.153775638468137,2,The Motivated Finishers
0.8388154021178048,-0.44416478310458196,3,The Loyal Referrals
0.9791491739829894,0.45485468781465926,0,The Strong Starters
0.5907682170602447,-0.9832263726485773,3,The Loyal Referrals
0.026492370126553554,0.5378345515820245,2,The Motivated Finishers
0.9869300185076495,0.30611282151297053,2,The Motivated Finishers
0.24325110402745612,0.8586187530111464,2,The Motivated Finishers
1.4179165640284237,-0.9695146772804412,3,The Loyal Referrals
0.33577579751680736,0.24448101322937094,0,The Strong Starters
-2.5982637977701057,-0.36941859202747906,1,The Early Drop-Offs
0.5019479221518524,-2.709986903989474,3,The Loyal Referrals
0.01078087353390015,-2.0836024711428878,0,The Strong Starters
-0.10209789491832233,-0.34834820977345904,2,The Motivated Finishers
-2.87217533282519,1.4059236067738734,1,The Early Drop-Offs
-4.109204233100081,-2.350569919462751,1,The Early Drop-Offs
-4.3707630817081755,0.1947815727484022,1,The Early Drop-Offs
0.7517987313643535,-0.7571641881897937,0,The Strong Starters
0.6296980387746783,-0.4139589186276168,0,The Strong Starters
-3.9401147549590907,-0.1967444042987534,1,The Early Drop-Offs
0.6161141833553146,-1.0865898597273345,3,The Loyal Referrals
0.9074807844872594,-0.3924954754067182,3,The Loyal Referrals
-3.443824716457318,-0.18283441785268245,1,The Early Drop-Offs
-2.5626067255133695,-0.6691011547271861,1,The Early Drop-Offs
1.0256304763324255,-0.5287276009437345,3,The Loyal Referrals
1.0751864686724393,0.7115516156275449,3,The Loyal Referrals
0.8928852717285202,-0.5761706731426153,0,The Strong Starters
0.42902464042089405,-0.874710440677503,0,The Strong Starters
-1.8588601938901388,1.5129310029558938,1,The Early Drop-Offs
0.43108099926009463,1.0157733451411488,2,The Motivated Finishers
0.5453165104798848,-0.8138896822869521,3,The Loyal Referrals
0.4009364873522721,0.8729980919061872,2,The Motivated Finishers
0.3353181732904448,0.6317598161175845,2,The Motivated Finishers
0.047652030891999216,1.248284912110664,2,The Motivated Finishers
0.8580403817182698,0.17420464586985215,2,The Motivated Finishers
-4.259258572410432,0.9644965794218886,1,The Early Drop-Offs
-2.322293615739485,-0.7073692895839904,1,The Early Drop-Offs
-3.676192801446896,1.870039143269743,1,The Early Drop-Offs
0.3486302455804093,-1.5952425859852597,3,The Loyal Referrals
0.30003966244198765,-0.41378849484569946,0,The Strong Starters
0.3030172689784383,0.7945791634140351,2,The Motivated Finishers
0.827684782936081,0.8965372815142058,2,The Motivated Finishers
0.6632163007460401,-0.27247306157587636,0,The Strong Starters
0.5000301436988134,-1.0254144664387441,3,The Loyal Referrals
0.8930514865456866,-1.4259676423773724,3,The Loyal Referrals
0.7912680649284725,-0.7571768511877047,3,The Loyal Referrals
0.541561916366884,0.4406068349400925,2,The Motivated Finishers
-1.7603746379658578,0.8751856200105921,1,The Early Drop-Offs
-2.9387152731529054,-1.8705623677162542,1,The Early Drop-Offs
0.5747023773666268,-0.4917190792662679,0,The Strong Starters
0.23216647148358846,-2.2060059214035497,0,The Strong Starters
0.7478741047376003,0.7701639758486043,2,The Motivated Finishers
-1.836077150653859,-0.8500037818471602,1,The Early Drop-Offs
0.40998910285693374,-0.1438883669813148,0,The Strong Starters
0.4841154327387687,-0.08733935714859199,2,The Motivated Finishers
0.5479774406378912,-1.5209379792111786,0,The Strong Starters
0.5055192626545342,-1.2331521485865353,3,The Loyal Referrals
0.45183922239829233,1.1651943102354334,2,The Motivated Finishers
0.6853622658898735,1.4778850360491618,2,The Motivated Finishers
0.4688685654674747,-1.5878579604598646,3,The Loyal Referrals
1.0631501720214902,0.07498771481461726,2,The Motivated Finishers
-2.6802166502695157,-1.452471460673464,1,The Early Drop-Offs
0.9062258635250461,-0.72062009487598,3,The Loyal Referrals
0.3340632523282315,0.3036351966483228,2,The Motivated Finishers
0.7755277190011687,1.3471558791964389,2,The Motivated Finishers
-3.7835193889469587,0.5373192639237817,1,The Early Drop-Offs
-0.264096809034873,-1.5944368202936718,0,The Strong Starters
0.3303782604030941,1.385813309756248,2,The Motivated Finishers
0.49234037814051895,0.5962427095375817,2,The Motivated Finishers
0.9512156647528142,0.2759213762098361,3,The Loyal Referrals
0.5844681511886598,-0.8106715520323466,3,The Loyal Referrals
-0.3864746913535982,0.6099270093201166,2,The Motivated Finishers
0.7971247179784174,0.341395933240224,2,The Motivated Finishers
0.39880095927627207,0.2898970493242777,2,The Motivated Finishers
0.2705354732019632,0.3917894173587176,0,The Strong Starters
1.0839704367446632,0.899578201868299,2,The Motivated Finishers
0.853504169026332,0.4878723910775627,0,The Strong Starters
0.6113459831279416,-0.3747273129743617,2,The Motivated Finishers
0.9696354471287731,0.8583563746888879,2,The Motivated Finishers
0.43998347846096536,-0.6092136751833496,0,The Strong Starters
-3.225709182506066,0.8974951999501436,1,The Early Drop-Offs
0.8510836367243663,-0.5363623688882786,0,The Strong Starters
1.0340384504099973,-0.6444899109852569,0,The Strong Starters
0.331568213542841,-0.10910389723071924,0,The Strong Starters
-0.10896846558042955,-0.8581007454664781,3,The Loyal Referrals
1.0109493567638308,1.0946105104984212,2,The Motivated Finishers
-2.2707506643843574,0.45242745422064673,1,The Early Drop-Offs
-0.012482913905464507,0.8000605231380917,2,The Motivated Finishers
-0.12490301080581281,-0.2637406943182892,3,The Loyal Referrals
0.37795174636938794,0.2778209053316482,0,The Strong Starters
0.7677068161412336,-1.4013960826307894,3,The Loyal Referrals
0.4010257969747331,0.5050125708788694,2,The Motivated Finishers
0.7237672638359249,1.1196746828662956,2,The Motivated Finishers
0.8095472296908985,-0.007023439691766677,2,The Motivated Finishers
0.6525729821908266,2.0704746543190544,2,The Motivated Finishers
0.8117984965681005,-1.612849270964686,3,The Loyal Referrals
0.4657191913753172,-0.5037907414254652,3,The Loyal Referrals
0.6417979210137134,-0.002684157674297151,0,The Strong Starters
0.878965507390077,-0.13399791281580412,3,The Loyal Referrals
0.04480975752030331,0.4045076702284447,2,The Motivated Finishers
0.9804587671632892,-0.17223141694484126,3,The Loyal Referrals
0.9017442249474386,1.1092059970554176,2,The Motivated Finishers
0.32551195042805664,1.588885921036353,2,The Motivated Finishers
0.44280152310371124,-0.3235934929581251,2,The Motivated Finishers
-0.2889968674758853,0.11127347474877185,0,The Strong Starters
-0.042094340571222785,-1.0354886811180473,0,The Strong Starters
-4.093497262870877,1.9373355415711055,1,The Early Drop-Offs
0.42270573271375295,-1.2074034237323892,3,The Loyal Referrals
0.887817920756578,0.5747387955109542,2,The Motivated Finishers
0.713085653422409,-0.4745139061624585,2,The Motivated Finishers
-0.08355176286968383,-1.03374854333144,0,The Strong Starters
-2.5381925655544575,-1.2993068253438984,1,The Early Drop-Offs
0.9814494862830978,0.05071110841747981,3,The Loyal Referrals
1.1968862845205681,-0.3398917789643324,3,The Loyal Referrals
0.4116680371084241,1.305358869810729,2,The Motivated Finishers
0.7983796389406307,0.6695205527094858,2,The Motivated Finishers
-4.287462816980091,-0.5270583647194593,1,The Early Drop-Offs
0.7844576023826403,-0.1898868223701066,3,The Loyal Referrals
0.8881732391984104,1.081958243566401,2,The Motivated Finishers
0.3379586190997319,-1.8820549401295523,3,The Loyal Referrals
0.349132520766067,-0.9952811385127656,0,The Strong Starters
1.0074655189066424,-1.5202326409076599,0,The Strong Starters
0.9486085185480783,1.5217364890226532,2,The Motivated Finishers
0.25888634476348005,-0.959705855876007,3,The Loyal Referrals
0.7297675599755707,-0.8084019559194789,3,The Loyal Referrals
0.4688920136867472,0.2959028476337466,0,The Strong Starters
1.1263194708402204,0.6360628341290105,2,The Motivated Finishers
1.0000900952236151,0.2286295286593308,3,The Loyal Referrals
1.031813372809751,1.3501967995505322,2,The Motivated Finishers
0.6312662070022027,1.2210300468243254,2,The Motivated Finishers
0.7400586228085657,0.3316806389488485,3,The Loyal Referrals
-1.9829938505560465,0.7998213482299695,1,The Early Drop-Offs
0.32937040398007966,0.8424277703183547,2,The Motivated Finishers
0.5996150075661294,0.2656440796921637,0,The Strong Starters
0.8656735266224892,0.18744657286160135,3,The Loyal Referrals
0.7503864076569378,2.04272825885338,2,The Motivated Finishers
-4.693924167662331,-0.05374936778687896,1,The Early Drop-Offs
1.2653174720211593,0.5724216363128644,2,The Motivated Finishers
-3.386936264580068,-4.020157048188025,1,The Early Drop-Offs
0.4809445306491014,-0.2638639433630111,0,The Strong Starters
0.14409646020590142,-0.9076629147659279,0,The Strong Starters
0.8031790610451903,0.6225676471378698,0,The Strong Starters
0.5516333614831399,-3.946743156398732,3,The Loyal Referrals
0.633404247199535,0.8959089927222579,2,The Motivated Finishers
0.7425387883328446,-0.40159457627698447,0,The Strong Starters
0.21718766562723676,-0.3513444013843834,0,The Strong Starters
-0.19761148828880845,-2.805706056346238,0,The Strong Starters
0.20344508463013558,-0.02899845879552244,2,The Motivated Finishers
0.5407632778966462,-0.5132622019626275,2,The Motivated Finishers
0.5954143881871665,-0.3896089602366647,0,The Strong Starters
0.11441701201340637,1.0951674393444502,2,The Motivated Finishers
-0.03213371343316594,0.0018236944422570386,0,The Strong Starters
0.6612983993968231,-0.7440420311658266,3,The Loyal Referrals
0.21505189764945107,1.2753567881240877,2,The Motivated Finishers
0.582118793465645,-1.6082102245109071,0,The Strong Starters
0.6070374659524442,-0.08847828544666639,3,The Loyal Referrals
0.498833401153482,-0.6003302685043824,0,The Strong Starters
-3.998363728930899,0.29283050919538767,1,The Early Drop-Offs
-2.999222326107116,0.4260421090801234,1,The Early Drop-Offs
0.20967270309120742,0.1332202589499085,0,The Strong Starters
0.3705486687788406,-0.7567848260501563,3,The Loyal Referrals
0.7126520730841961,-0.4605721843676176,3,The Loyal Referrals
0.4237703800033622,0.6216705822530953,3,The Loyal Referrals
0.1476011623912733,0.8184845935268313,0,The Strong Starters
0.23675120241122996,-0.6249014087757874,0,The Strong Starters
1.1447729719084028,-0.4582773792836703,3,The Loyal Referrals
1.03866758667833,0.21390257273136312,2,The Motivated Finishers
-3.2119237105982474,-0.3914161276367295,1,The Early Drop-Offs
0.04006786374924514,-0.2583820079772634,0,The Strong Starters
0.5469827168590692,0.2515412057564587,0,The Strong Starters
0.22346845845819238,0.6964550828392835,0,The Strong Starters
0.7734099819073105,-0.7804880727966758,3,The Loyal Referrals
0.8621285602375629,0.030966837471899742,3,The Loyal Referrals
0.39990419028020247,-1.3926155100961635,3,The Loyal Referrals
0.6112341290310714,0.6513131512406152,0,The Strong Starters
0.6541620050951529,0.513772697385963,0,The Strong Starters
0.9021812343987845,1.703815884461857,2,The Motivated Finishers
-0.11786271553218783,-2.223402910895367,3,The Loyal Referrals
-2.850907031914895,-1.227302575873241,1,The Early Drop-Offs
0.6685197090310948,0.018046252749544845,2,The Motivated Finishers
0.843909127207503,-0.2747192317449138,3,The Loyal Referrals
0.49097812026747295,1.0624114279294987,3,The Loyal Referrals
0.4174897140031478,0.11325327307958974,3,The Loyal Referrals
0.4662035525173987,0.37562465074985874,0,The Strong Starters
0.4638473959645784,0.1034922817595056,2,The Motivated Finishers
0.3009625902854634,-0.865263922478954,0,The Strong Starters
-3.1784750725090265,0.9970818185350613,1,The Early Drop-Offs
-0.0523498219287377,0.16100449525742164,2,The Motivated Finishers
0.5779935975619076,-1.3581852246412776,3,The Loyal Referrals
-3.5469999796588016,0.18165481803144656,1,The Early Drop-Offs
0.591581532177785,1.386048726840668,2,The Motivated Finishers
0.4690007328319607,1.5499404760884048,2,The Motivated Finishers
0.7864859069578596,0.14960124350964496,3,The Loyal Referrals
-0.02926579704193594,-0.6074228835826073,2,The Motivated Finishers
1.0393716214259472,-0.23492931921591015,0,The Strong Starters
0.42103333865368725,0.03126739392404674,3,The Loyal Referrals
0.860430315312381,0.8729518612458843,2,The Motivated Finishers
0.656301725438711,0.4192923432095579,2,The Motivated Finishers
0.6218342979882411,2.2513043480997084,2,The Motivated Finishers
-0.4686977939514004,-2.2216137591663796,0,The Strong Starters
0.4854767909752668,-2.1097525239027872,0,The Strong Starters
0.909880890789573,0.9283628835136245,3,The Loyal Referrals
0.5970085203508516,-1.1071186080428128,3,The Loyal Referrals
0.5369807993931763,0.39954807226397787,0,The Strong Starters
